Date,Adj Close (USD),Close (USD),High (USD),Low (USD),Open (USD),Volume,ticker,industry,GDP (Bil. of $),CPI (Index 1982-1984=100)
2023-07-20,30.40550804138184,31.690000534057617,31.799999237060547,31.26000022888184,31.32999992370605,42128800,BAC,Banks - Diversified,27967.697,304.628
2023-07-21,30.68375015258789,31.979999542236328,32.11000061035156,31.420000076293945,31.8700008392334,70813600,BAC,Banks - Diversified,27967.697,304.628
2023-07-24,31.32659339904785,32.650001525878906,32.849998474121094,31.979999542236328,32.0,64548600,BAC,Banks - Diversified,27967.697,304.628
2023-07-25,30.84686279296875,32.150001525878906,32.790000915527344,32.06999969482422,32.7599983215332,51208800,BAC,Banks - Diversified,27967.697,304.628
2023-07-26,31.096323013305664,32.40999984741211,32.540000915527344,32.150001525878906,32.2400016784668,41814600,BAC,Banks - Diversified,27967.697,304.628
2023-07-27,30.65496635437012,31.950000762939453,32.7400016784668,31.81999969482422,32.43000030517578,45529500,BAC,Banks - Diversified,27967.697,304.628
2023-07-28,30.606990814208984,31.899999618530277,32.15999984741211,31.709999084472656,32.150001525878906,33296500,BAC,Banks - Diversified,27967.697,304.628
2023-07-31,30.702939987182617,32.0,32.25,31.780000686645508,31.899999618530277,29093400,BAC,Banks - Diversified,27967.697,304.628
2023-08-01,30.33834457397461,31.6200008392334,31.940000534057617,31.420000076293945,31.84000015258789,32712000,BAC,Banks - Diversified,27967.697,306.187
2023-08-02,29.92577171325684,31.190000534057617,31.280000686645508,30.780000686645508,31.15999984741211,38855100,BAC,Banks - Diversified,27967.697,306.187
2023-08-03,30.13685417175293,31.40999984741211,31.549999237060547,30.8799991607666,30.940000534057617,27933400,BAC,Banks - Diversified,27967.697,306.187
2023-08-04,30.03131484985352,31.299999237060547,31.670000076293945,31.170000076293945,31.36000061035156,30755100,BAC,Banks - Diversified,27967.697,306.187
2023-08-07,30.58780288696289,31.8799991607666,31.899999618530277,31.40999984741211,31.40999984741211,31745200,BAC,Banks - Diversified,27967.697,306.187
2023-08-08,30.002531051635746,31.270000457763672,31.309999465942383,30.479999542236328,31.299999237060547,45951800,BAC,Banks - Diversified,27967.697,306.187
2023-08-09,29.609149932861328,30.86000061035156,31.280000686645508,30.82999992370605,31.21999931335449,30732100,BAC,Banks - Diversified,27967.697,306.187
2023-08-10,29.685903549194336,30.940000534057617,31.31999969482422,30.799999237060547,31.01000022888184,26062600,BAC,Banks - Diversified,27967.697,306.187
2023-08-11,30.02171897888184,31.290000915527344,31.399999618530277,30.75,30.799999237060547,35709900,BAC,Banks - Diversified,27967.697,306.187
2023-08-14,29.67630958557129,30.93000030517578,31.11000061035156,30.75,31.049999237060547,32563700,BAC,Banks - Diversified,27967.697,306.187
2023-08-15,28.726436614990234,29.940000534057617,30.549999237060547,29.84000015258789,30.5,43406100,BAC,Banks - Diversified,27967.697,306.187
2023-08-16,28.102785110473636,29.290000915527344,29.84000015258789,29.209999084472656,29.75,47220400,BAC,Banks - Diversified,27967.697,306.187
2023-08-17,28.093189239501957,29.280000686645508,29.540000915527344,29.11000061035156,29.440000534057617,37202200,BAC,Banks - Diversified,27967.697,306.187
2023-08-18,27.93008041381836,29.11000061035156,29.350000381469727,28.979999542236328,29.040000915527344,31418000,BAC,Banks - Diversified,27967.697,306.187
2023-08-21,27.96845817565918,29.149999618530277,29.299999237060547,28.799999237060547,29.21999931335449,34959000,BAC,Banks - Diversified,27967.697,306.187
2023-08-22,27.28723907470703,28.440000534057617,29.239999771118164,28.420000076293945,29.1299991607666,37586400,BAC,Banks - Diversified,27967.697,306.187
2023-08-23,27.296831130981445,28.450000762939453,28.51000022888184,28.18000030517578,28.450000762939453,44686600,BAC,Banks - Diversified,27967.697,306.187
2023-08-24,27.459941864013672,28.6200008392334,28.790000915527344,28.3700008392334,28.399999618530277,31934800,BAC,Banks - Diversified,27967.697,306.187
2023-08-25,27.344806671142575,28.5,28.790000915527344,28.299999237060547,28.63999938964844,34253200,BAC,Banks - Diversified,27967.697,306.187
2023-08-28,27.59426689147949,28.76000022888184,29.0,28.56999969482422,28.690000534057617,33075200,BAC,Banks - Diversified,27967.697,306.187
2023-08-29,27.98765182495117,29.170000076293945,29.26000022888184,28.71999931335449,28.88999938964844,30428200,BAC,Banks - Diversified,27967.697,306.187
2023-08-30,27.862916946411133,29.040000915527344,29.270000457763672,28.93000030517578,29.21999931335449,33366400,BAC,Banks - Diversified,27967.697,306.187
2023-08-31,27.73714637756348,28.670000076293945,28.96999931335449,28.530000686645508,28.93000030517578,37243000,BAC,Banks - Diversified,27967.697,306.187
2023-09-01,28.03706169128418,28.979999542236328,29.1299991607666,28.76000022888184,28.76000022888184,35192000,BAC,Banks - Diversified,28296.967,307.288
2023-09-05,27.717798233032227,28.649999618530277,29.1200008392334,28.5,28.940000534057617,46543600,BAC,Banks - Diversified,28296.967,307.288
2023-09-06,27.466257095336918,28.38999938964844,28.559999465942383,28.1200008392334,28.399999618530277,45022600,BAC,Banks - Diversified,28296.967,307.288
2023-09-07,27.214717864990234,28.1299991607666,28.549999237060547,28.059999465942383,28.40999984741211,35023600,BAC,Banks - Diversified,28296.967,307.288
2023-09-08,27.43723487854004,28.36000061035156,28.3799991607666,27.959999084472656,28.1200008392334,36513900,BAC,Banks - Diversified,28296.967,307.288
2023-09-11,27.55332946777344,28.479999542236328,28.76000022888184,28.399999618530277,28.51000022888184,34168300,BAC,Banks - Diversified,28296.967,307.288
2023-09-12,28.02738571166992,28.96999931335449,29.13999938964844,28.399999618530277,28.459999084472656,42284000,BAC,Banks - Diversified,28296.967,307.288
2023-09-13,27.94031524658203,28.8799991607666,29.190000534057617,28.700000762939453,29.1200008392334,37215700,BAC,Banks - Diversified,28296.967,307.288
2023-09-14,28.24990463256836,29.200000762939453,29.440000534057617,29.100000381469727,29.170000076293945,44634800,BAC,Banks - Diversified,28296.967,307.288
2023-09-15,27.90161895751953,28.84000015258789,29.09000015258789,28.75,28.950000762939453,61166000,BAC,Banks - Diversified,28296.967,307.288
2023-09-18,27.824220657348636,28.76000022888184,28.799999237060547,28.489999771118164,28.799999237060547,25752300,BAC,Banks - Diversified,28296.967,307.288
2023-09-19,27.717798233032227,28.649999618530277,28.940000534057617,28.51000022888184,28.76000022888184,34888100,BAC,Banks - Diversified,28296.967,307.288
2023-09-20,27.62105369567871,28.549999237060547,28.96999931335449,28.530000686645508,28.809999465942383,26641100,BAC,Banks - Diversified,28296.967,307.288
2023-09-21,27.13732147216797,28.049999237060547,28.59000015258789,28.020000457763672,28.36000061035156,39861300,BAC,Banks - Diversified,28296.967,307.288
2023-09-22,26.74066162109375,27.63999938964844,28.190000534057617,27.600000381469727,28.06999969482422,41284400,BAC,Banks - Diversified,28296.967,307.288
2023-09-25,26.70196533203125,27.600000381469727,27.6200008392334,27.350000381469727,27.5,32749200,BAC,Banks - Diversified,28296.967,307.288
2023-09-26,26.28595542907715,27.170000076293945,27.5,27.01000022888184,27.34000015258789,42237400,BAC,Banks - Diversified,28296.967,307.288
2023-09-27,26.382699966430664,27.270000457763672,27.61000061035156,27.06999969482422,27.229999542236328,38296300,BAC,Banks - Diversified,28296.967,307.288
2023-09-28,26.663265228271484,27.559999465942383,27.63999938964844,27.170000076293945,27.170000076293945,36734300,BAC,Banks - Diversified,28296.967,307.288
2023-09-29,26.48912048339844,27.3799991607666,27.989999771118164,27.270000457763672,27.88999938964844,40613400,BAC,Banks - Diversified,28296.967,307.288
2023-10-02,25.831247329711918,26.700000762939453,27.36000061035156,26.57999992370605,27.270000457763672,50388600,BAC,Banks - Diversified,28296.967,307.531
2023-10-03,25.066951751708984,25.90999984741211,26.520000457763672,25.81999969482422,26.489999771118164,62144500,BAC,Banks - Diversified,28296.967,307.531
2023-10-04,25.095977783203125,25.940000534057617,26.01000022888184,25.57999992370605,25.8799991607666,55696400,BAC,Banks - Diversified,28296.967,307.531
2023-10-05,25.212068557739254,26.059999465942383,26.09000015258789,25.559999465942383,25.780000686645508,49044100,BAC,Banks - Diversified,28296.967,307.531
2023-10-06,25.22174644470215,26.06999969482422,26.229999542236328,25.46999931335449,25.770000457763672,58120700,BAC,Banks - Diversified,28296.967,307.531
2023-10-09,25.453937530517575,26.309999465942383,26.36000061035156,25.71999931335449,25.76000022888184,39953700,BAC,Banks - Diversified,28296.967,307.531
2023-10-10,26.131160736083984,27.01000022888184,27.299999237060547,26.56999969482422,26.61000061035156,51960100,BAC,Banks - Diversified,28296.967,307.531
2023-10-11,26.14083671569824,27.020000457763672,27.440000534057617,26.899999618530277,27.170000076293945,38508200,BAC,Banks - Diversified,28296.967,307.531
2023-10-12,26.02474021911621,26.899999618530277,27.07999992370605,26.61000061035156,26.96999931335449,44249800,BAC,Banks - Diversified,28296.967,307.531
2023-10-13,25.889293670654297,26.76000022888184,27.71999931335449,26.520000457763672,27.43000030517578,55089700,BAC,Banks - Diversified,28296.967,307.531
2023-10-16,26.1118106842041,26.989999771118164,27.18000030517578,26.770000457763672,27.15999984741211,56817500,BAC,Banks - Diversified,28296.967,307.531
2023-10-17,26.7213134765625,27.6200008392334,27.8700008392334,26.71999931335449,27.049999237060547,95344200,BAC,Banks - Diversified,28296.967,307.531
2023-10-18,26.4213981628418,27.309999465942383,28.040000915527344,27.209999084472656,27.540000915527344,68371100,BAC,Banks - Diversified,28296.967,307.531
2023-10-19,26.082786560058597,26.959999084472656,27.780000686645508,26.8799991607666,27.25,58611000,BAC,Banks - Diversified,28296.967,307.531
2023-10-20,25.453937530517575,26.309999465942383,26.940000534057617,26.239999771118164,26.799999237060547,62029800,BAC,Banks - Diversified,28296.967,307.531
2023-10-23,24.738012313842773,25.56999969482422,26.209999084472656,25.520000457763672,26.1299991607666,59857200,BAC,Banks - Diversified,28296.967,307.531
2023-10-24,24.641265869140625,25.46999931335449,25.8700008392334,25.399999618530277,25.739999771118164,55975700,BAC,Banks - Diversified,28296.967,307.531
2023-10-25,24.71866607666016,25.549999237060547,25.649999618530277,25.18000030517578,25.3799991607666,45522400,BAC,Banks - Diversified,28296.967,307.531
2023-10-26,25.270118713378903,26.1200008392334,26.36000061035156,25.440000534057617,25.489999771118164,60921000,BAC,Banks - Diversified,28296.967,307.531
2023-10-27,24.351030349731445,25.170000076293945,26.06999969482422,24.959999084472656,26.06999969482422,64709300,BAC,Banks - Diversified,28296.967,307.531
2023-10-30,24.854108810424805,25.690000534057617,25.780000686645508,25.280000686645508,25.31999969482422,41891900,BAC,Banks - Diversified,28296.967,307.531
2023-10-31,25.48296165466309,26.34000015258789,26.3799991607666,25.71999931335449,25.739999771118164,50106700,BAC,Banks - Diversified,28296.967,307.531
2023-11-01,25.54100799560547,26.399999618530277,26.6200008392334,26.149999618530277,26.440000534057617,44046300,BAC,Banks - Diversified,28296.967,308.024
2023-11-02,26.7213134765625,27.6200008392334,27.65999984741211,26.59000015258789,26.709999084472656,63278300,BAC,Banks - Diversified,28296.967,308.024
2023-11-03,27.49528312683105,28.420000076293945,28.93000030517578,28.1299991607666,28.15999984741211,62595200,BAC,Banks - Diversified,28296.967,308.024
2023-11-06,27.4082088470459,28.32999992370605,28.770000457763672,28.020000457763672,28.559999465942383,45548000,BAC,Banks - Diversified,28296.967,308.024
2023-11-07,27.24374389648437,28.15999984741211,28.26000022888184,27.950000762939453,28.049999237060547,33081900,BAC,Banks - Diversified,28296.967,308.024
2023-11-08,26.982526779174805,27.88999938964844,28.200000762939453,27.670000076293945,28.15999984741211,31896000,BAC,Banks - Diversified,28296.967,308.024
2023-11-09,26.634239196777344,27.530000686645508,28.07999992370605,27.399999618530277,28.06999969482422,32267900,BAC,Banks - Diversified,28296.967,308.024
2023-11-10,26.779359817504883,27.68000030517578,27.770000457763672,27.34000015258789,27.76000022888184,32858500,BAC,Banks - Diversified,28296.967,308.024
2023-11-13,26.79870986938477,27.700000762939453,27.850000381469727,27.420000076293945,27.540000915527344,28521800,BAC,Banks - Diversified,28296.967,308.024
2023-11-14,28.269250869750977,29.21999931335449,29.40999984741211,28.46999931335449,28.5,66676300,BAC,Banks - Diversified,28296.967,308.024
2023-11-15,28.65623664855957,29.6200008392334,29.729999542236328,29.200000762939453,29.200000762939453,46968900,BAC,Banks - Diversified,28296.967,308.024
2023-11-16,28.578840255737305,29.540000915527344,29.700000762939453,29.21999931335449,29.43000030517578,36952800,BAC,Banks - Diversified,28296.967,308.024
2023-11-17,29.0045223236084,29.979999542236328,30.0,29.549999237060547,29.709999084472656,38493300,BAC,Banks - Diversified,28296.967,308.024
2023-11-20,29.033546447753903,30.01000022888184,30.25,29.75,29.979999542236328,46783400,BAC,Banks - Diversified,28296.967,308.024
2023-11-21,28.694936752319336,29.65999984741211,29.989999771118164,29.549999237060547,29.989999771118164,41611900,BAC,Banks - Diversified,28296.967,308.024
2023-11-22,28.665912628173828,29.6299991607666,29.790000915527344,29.520000457763672,29.739999771118164,41422700,BAC,Banks - Diversified,28296.967,308.024
2023-11-24,28.762657165527344,29.729999542236328,29.88999938964844,29.479999542236328,29.479999542236328,15815600,BAC,Banks - Diversified,28296.967,308.024
2023-11-27,28.598190307617188,29.559999465942383,29.690000534057617,29.51000022888184,29.600000381469727,42039500,BAC,Banks - Diversified,28296.967,308.024
2023-11-28,28.56916618347168,29.530000686645508,29.649999618530277,29.31999969482422,29.530000686645508,29705800,BAC,Banks - Diversified,28296.967,308.024
2023-11-29,29.323787689208984,30.309999465942383,30.61000061035156,29.809999465942383,29.8799991607666,57954900,BAC,Banks - Diversified,28296.967,308.024
2023-11-30,29.73336410522461,30.489999771118164,30.549999237060547,30.040000915527344,30.209999084472656,52547700,BAC,Banks - Diversified,28296.967,308.024
2023-12-01,30.19169807434082,30.959999084472656,31.049999237060547,30.350000381469727,30.399999618530277,46088100,BAC,Banks - Diversified,28296.967,308.742
2023-12-04,30.05517578125,30.81999969482422,31.0,30.520000457763672,30.530000686645508,37811300,BAC,Banks - Diversified,28296.967,308.742
2023-12-05,29.82113075256348,30.57999992370605,30.790000915527344,30.32999992370605,30.68000030517578,45723100,BAC,Banks - Diversified,28296.967,308.742
2023-12-06,29.772371292114254,30.530000686645508,31.520000457763672,30.440000534057617,30.780000686645508,49803100,BAC,Banks - Diversified,28296.967,308.742
2023-12-07,29.89914321899414,30.65999984741211,30.93000030517578,30.540000915527344,30.59000015258789,32699600,BAC,Banks - Diversified,28296.967,308.742
2023-12-08,30.19169807434082,30.959999084472656,31.13999938964844,30.61000061035156,30.670000076293945,34786800,BAC,Banks - Diversified,28296.967,308.742
2023-12-11,30.08443069458008,30.850000381469727,31.07999992370605,30.709999084472656,30.920000076293945,32254000,BAC,Banks - Diversified,28296.967,308.742
2023-12-12,29.97715950012207,30.739999771118164,30.86000061035156,30.450000762939453,30.770000457763672,34566700,BAC,Banks - Diversified,28296.967,308.742
2023-12-13,31.24489974975586,32.040000915527344,32.130001068115234,30.6299991607666,30.75,60311100,BAC,Banks - Diversified,28296.967,308.742
2023-12-14,33.097747802734375,33.939998626708984,34.06999969482422,32.56999969482422,32.619998931884766,107190000,BAC,Banks - Diversified,28296.967,308.742
2023-12-15,32.76618576049805,33.599998474121094,34.02000045776367,33.290000915527344,33.81999969482422,83732200,BAC,Banks - Diversified,28296.967,308.742
2023-12-18,32.60040283203125,33.43000030517578,33.790000915527344,33.40999984741211,33.709999084472656,40694700,BAC,Banks - Diversified,28296.967,308.742
2023-12-19,32.67842102050781,33.5099983215332,33.66999816894531,32.79999923706055,33.029998779296875,44534800,BAC,Banks - Diversified,28296.967,308.742
2023-12-20,32.16157150268555,32.97999954223633,33.709999084472656,32.95000076293945,33.380001068115234,44711400,BAC,Banks - Diversified,28296.967,308.742
2023-12-21,32.37611389160156,33.20000076293945,33.45000076293945,32.88999938964844,33.2400016784668,32325700,BAC,Banks - Diversified,28296.967,308.742
2023-12-22,32.60040283203125,33.43000030517578,33.66999816894531,33.20000076293945,33.209999084472656,37258100,BAC,Banks - Diversified,28296.967,308.742
2023-12-26,33.019737243652344,33.86000061035156,33.959999084472656,33.369998931884766,33.45000076293945,24845400,BAC,Banks - Diversified,28296.967,308.742
2023-12-27,33.0002326965332,33.84000015258789,33.95000076293945,33.65999984741211,33.79999923706055,24498600,BAC,Banks - Diversified,28296.967,308.742
2023-12-28,33.03923797607422,33.880001068115234,33.970001220703125,33.77000045776367,33.81999969482422,21799600,BAC,Banks - Diversified,28296.967,308.742
2023-12-29,32.83444595336914,33.66999816894531,33.9900016784668,33.54999923706055,33.939998626708984,28037800,BAC,Banks - Diversified,28296.967,308.742
2022-01-03,207.8600006103516,207.8600006103516,210.5500030517578,203.33999633789065,204.0,9060200,BA,Aerospace & Defense,25215.491,282.39
2022-01-04,213.6300048828125,213.6300048828125,214.55999755859372,209.77999877929688,211.3000030517578,11414600,BA,Aerospace & Defense,25215.491,282.39
2022-01-05,213.07000732421875,213.07000732421875,218.92999267578125,211.80999755859372,216.63999938964844,11564700,BA,Aerospace & Defense,25215.491,282.39
2022-01-06,211.33999633789065,211.33999633789065,216.0,207.8600006103516,214.63999938964844,7142200,BA,Aerospace & Defense,25215.491,282.39
2022-01-07,215.5,215.5,218.32000732421875,212.3800048828125,212.97999572753903,9526400,BA,Aerospace & Defense,25215.491,282.39
2022-01-10,209.30999755859372,209.30999755859372,215.27999877929688,207.1300048828125,214.25999450683597,8229000,BA,Aerospace & Defense,25215.491,282.39
2022-01-11,216.0200042724609,216.0200042724609,217.02999877929688,208.41000366210935,209.0,8098400,BA,Aerospace & Defense,25215.491,282.39
2022-01-12,217.4499969482422,217.4499969482422,221.2400054931641,216.3000030517578,217.08999633789065,9134500,BA,Aerospace & Defense,25215.491,282.39
2022-01-13,223.8999938964844,223.8999938964844,226.88999938964844,220.0500030517578,222.25,17628000,BA,Aerospace & Defense,25215.491,282.39
2022-01-14,225.9600067138672,225.9600067138672,226.1999969482422,220.25,222.16000366210935,8053500,BA,Aerospace & Defense,25215.491,282.39
2022-01-18,225.00999450683597,225.00999450683597,229.6699981689453,224.25999450683597,224.5,8930700,BA,Aerospace & Defense,25215.491,282.39
2022-01-19,217.0800018310547,217.0800018310547,225.4199981689453,216.94000244140625,225.1000061035156,9382800,BA,Aerospace & Defense,25215.491,282.39
2022-01-20,214.19000244140625,214.19000244140625,221.9499969482422,213.4199981689453,217.3800048828125,7636800,BA,Aerospace & Defense,25215.491,282.39
2022-01-21,205.44000244140625,205.44000244140625,213.7899932861328,204.57000732421875,213.7899932861328,11548500,BA,Aerospace & Defense,25215.491,282.39
2022-01-24,204.1999969482422,204.1999969482422,204.8000030517578,192.50999450683597,199.8500061035156,13796500,BA,Aerospace & Defense,25215.491,282.39
2022-01-25,204.1000061035156,204.1000061035156,205.6300048828125,197.5500030517578,200.1000061035156,8824500,BA,Aerospace & Defense,25215.491,282.39
2022-01-26,194.2700042724609,194.2700042724609,206.2100067138672,191.9199981689453,206.2100067138672,19974400,BA,Aerospace & Defense,25215.491,282.39
2022-01-27,189.75,189.75,199.7100067138672,188.63999938964844,196.3800048828125,12670100,BA,Aerospace & Defense,25215.491,282.39
2022-01-28,190.57000732421875,190.57000732421875,190.72000122070312,183.7700042724609,188.77999877929688,10966700,BA,Aerospace & Defense,25215.491,282.39
2022-01-31,200.2400054931641,200.2400054931641,200.33999633789065,190.0,190.72999572753903,15504600,BA,Aerospace & Defense,25215.491,282.39
2022-02-01,208.33999633789065,208.33999633789065,208.88999938964844,200.5,202.47999572753903,12265100,BA,Aerospace & Defense,25215.491,284.535
2022-02-02,207.5200042724609,207.5200042724609,208.38999938964844,203.2100067138672,205.42999267578125,7843700,BA,Aerospace & Defense,25215.491,284.535
2022-02-03,206.38999938964844,206.38999938964844,209.1000061035156,204.25999450683597,206.05999755859372,7054700,BA,Aerospace & Defense,25215.491,284.535
2022-02-04,206.4499969482422,206.4499969482422,208.25,203.1000061035156,205.0,5952600,BA,Aerospace & Defense,25215.491,284.535
2022-02-07,211.9199981689453,211.9199981689453,214.3699951171875,205.4199981689453,205.7899932861328,11816900,BA,Aerospace & Defense,25215.491,284.535
2022-02-08,213.2700042724609,213.2700042724609,213.8699951171875,209.69000244140625,212.67999267578125,7356200,BA,Aerospace & Defense,25215.491,284.535
2022-02-09,215.8600006103516,215.8600006103516,217.0399932861328,213.3000030517578,214.91000366210935,7587700,BA,Aerospace & Defense,25215.491,284.535
2022-02-10,218.75,218.75,223.22999572753903,213.6999969482422,213.7100067138672,11695900,BA,Aerospace & Defense,25215.491,284.535
2022-02-11,212.3000030517578,212.3000030517578,221.4199981689453,210.2700042724609,217.8699951171875,11443700,BA,Aerospace & Defense,25215.491,284.535
2022-02-14,210.0399932861328,210.0399932861328,215.6300048828125,208.75999450683597,213.0,6481400,BA,Aerospace & Defense,25215.491,284.535
2022-02-15,217.72999572753903,217.72999572753903,219.5399932861328,213.69000244140625,214.83999633789065,10448500,BA,Aerospace & Defense,25215.491,284.535
2022-02-16,218.92999267578125,218.92999267578125,219.67999267578125,215.27999877929688,216.1000061035156,5698900,BA,Aerospace & Defense,25215.491,284.535
2022-02-17,213.5800018310547,213.5800018310547,218.5800018310547,212.6699981689453,218.47000122070312,6176600,BA,Aerospace & Defense,25215.491,284.535
2022-02-18,209.02999877929688,209.02999877929688,214.72999572753903,208.6000061035156,212.55999755859372,6973600,BA,Aerospace & Defense,25215.491,284.535
2022-02-22,198.7400054931641,198.7400054931641,206.8999938964844,197.82000732421875,205.0,10382100,BA,Aerospace & Defense,25215.491,284.535
2022-02-23,196.4199981689453,196.4199981689453,203.25,195.91000366210935,201.1300048828125,7326300,BA,Aerospace & Defense,25215.491,284.535
2022-02-24,198.42999267578125,198.42999267578125,198.8600006103516,186.8800048828125,189.2899932861328,12207600,BA,Aerospace & Defense,25215.491,284.535
2022-02-25,201.47999572753903,201.47999572753903,204.07000732421875,199.1000061035156,201.08999633789065,8730300,BA,Aerospace & Defense,25215.491,284.535
2022-02-28,205.33999633789065,205.33999633789065,207.30999755859372,196.75,198.5800018310547,9859300,BA,Aerospace & Defense,25215.491,284.535
2022-03-01,194.91000366210935,194.91000366210935,203.5,192.92999267578125,203.1100006103516,11799500,BA,Aerospace & Defense,25805.791,287.553
2022-03-02,197.80999755859372,197.80999755859372,199.8500061035156,194.63999938964844,196.2700042724609,7463400,BA,Aerospace & Defense,25805.791,287.553
2022-03-03,188.8500061035156,188.8500061035156,198.5,188.7100067138672,197.94000244140625,12424500,BA,Aerospace & Defense,25805.791,287.553
2022-03-04,180.83999633789065,180.83999633789065,188.32000732421875,178.97000122070312,187.3699951171875,13084000,BA,Aerospace & Defense,25805.791,287.553
2022-03-07,169.1699981689453,169.1699981689453,182.72000122070312,169.05999755859375,181.02999877929688,12847500,BA,Aerospace & Defense,25805.791,287.553
2022-03-08,173.8000030517578,173.8000030517578,180.82000732421875,167.5800018310547,169.72999572753906,13715500,BA,Aerospace & Defense,25805.791,287.553
2022-03-09,178.55999755859375,178.55999755859375,182.8699951171875,177.41000366210938,179.8000030517578,10062100,BA,Aerospace & Defense,25805.791,287.553
2022-03-10,178.38999938964844,178.38999938964844,182.0200042724609,175.38999938964844,175.75999450683594,8364100,BA,Aerospace & Defense,25805.791,287.553
2022-03-11,176.22999572753906,176.22999572753906,184.8600006103516,175.9499969482422,183.58999633789065,9373600,BA,Aerospace & Defense,25805.791,287.553
2022-03-14,175.52000427246094,175.52000427246094,178.22999572753906,172.57000732421875,175.8800048828125,8138900,BA,Aerospace & Defense,25805.791,287.553
2022-03-15,179.88999938964844,179.88999938964844,180.5,175.60000610351562,176.3000030517578,8051500,BA,Aerospace & Defense,25805.791,287.553
2022-03-16,188.9900054931641,188.9900054931641,189.6000061035156,182.3000030517578,183.38999938964844,12077500,BA,Aerospace & Defense,25805.791,287.553
2022-03-17,190.19000244140625,190.19000244140625,190.2400054931641,185.2700042724609,186.3600006103516,8126600,BA,Aerospace & Defense,25805.791,287.553
2022-03-18,192.8300018310547,192.8300018310547,193.3800048828125,190.1000061035156,192.07000732421875,12849600,BA,Aerospace & Defense,25805.791,287.553
2022-03-21,185.8999938964844,185.8999938964844,187.2700042724609,180.6100006103516,184.3999938964844,27369600,BA,Aerospace & Defense,25805.791,287.553
2022-03-22,191.0399932861328,191.0399932861328,192.8600006103516,184.5200042724609,185.2400054931641,14378500,BA,Aerospace & Defense,25805.791,287.553
2022-03-23,186.0399932861328,186.0399932861328,190.16000366210935,185.02999877929688,189.6699981689453,8297800,BA,Aerospace & Defense,25805.791,287.553
2022-03-24,189.0500030517578,189.0500030517578,189.19000244140625,184.72000122070312,186.3500061035156,7094400,BA,Aerospace & Defense,25805.791,287.553
2022-03-25,188.9499969482422,188.9499969482422,191.6999969482422,186.92999267578125,187.75999450683597,6365600,BA,Aerospace & Defense,25805.791,287.553
2022-03-28,188.16000366210935,188.16000366210935,189.25999450683597,184.47000122070312,188.42999267578125,6904100,BA,Aerospace & Defense,25805.791,287.553
2022-03-29,193.8000030517578,193.8000030517578,196.3600006103516,191.1999969482422,191.6199951171875,8438700,BA,Aerospace & Defense,25805.791,287.553
2022-03-30,194.91000366210935,194.91000366210935,197.4499969482422,191.3600006103516,192.32000732421875,9959300,BA,Aerospace & Defense,25805.791,287.553
2022-03-31,191.5,191.5,197.5800018310547,191.4499969482422,195.0,6447900,BA,Aerospace & Defense,25805.791,287.553
2022-04-01,190.75999450683597,190.75999450683597,192.6199951171875,188.77999877929688,192.5800018310547,4862100,BA,Aerospace & Defense,25805.791,288.764
2022-04-04,191.17999267578125,191.17999267578125,191.83999633789065,186.91000366210935,190.0200042724609,7792100,BA,Aerospace & Defense,25805.791,288.764
2022-04-05,182.6499938964844,182.6499938964844,192.3500061035156,182.5200042724609,189.6999969482422,9371600,BA,Aerospace & Defense,25805.791,288.764
2022-04-06,178.72000122070312,178.72000122070312,180.57000732421875,176.5800018310547,180.3999938964844,8173900,BA,Aerospace & Defense,25805.791,288.764
2022-04-07,177.97000122070312,177.97000122070312,178.66000366210938,173.8699951171875,178.1300048828125,7517800,BA,Aerospace & Defense,25805.791,288.764
2022-04-08,175.1999969482422,175.1999969482422,178.1300048828125,174.24000549316406,176.5399932861328,6524100,BA,Aerospace & Defense,25805.791,288.764
2022-04-11,175.02999877929688,175.02999877929688,179.6699981689453,173.39999389648438,173.83999633789062,6001100,BA,Aerospace & Defense,25805.791,288.764
2022-04-12,176.27999877929688,176.27999877929688,178.5,174.52999877929688,175.5,6125100,BA,Aerospace & Defense,25805.791,288.764
2022-04-13,182.8699951171875,182.8699951171875,183.4600067138672,176.9600067138672,176.9600067138672,7399900,BA,Aerospace & Defense,25805.791,288.764
2022-04-14,181.94000244140625,181.94000244140625,185.5399932861328,181.63999938964844,182.75,5144600,BA,Aerospace & Defense,25805.791,288.764
2022-04-18,179.85000610351562,179.85000610351562,182.4600067138672,178.5500030517578,181.4499969482422,5042600,BA,Aerospace & Defense,25805.791,288.764
2022-04-19,185.97999572753903,185.97999572753903,187.6100006103516,180.27999877929688,180.3600006103516,7485600,BA,Aerospace & Defense,25805.791,288.764
2022-04-20,183.5500030517578,183.5500030517578,187.33999633789065,182.8600006103516,187.2400054931641,6824300,BA,Aerospace & Defense,25805.791,288.764
2022-04-21,181.0200042724609,181.0200042724609,189.8500061035156,180.5500030517578,188.72999572753903,7446100,BA,Aerospace & Defense,25805.791,288.764
2022-04-22,176.9199981689453,176.9199981689453,182.6699981689453,176.5,180.77999877929688,6372400,BA,Aerospace & Defense,25805.791,288.764
2022-04-25,175.91000366210938,175.91000366210938,176.0800018310547,172.4499969482422,174.50999450683594,6293100,BA,Aerospace & Defense,25805.791,288.764
2022-04-26,167.0399932861328,167.0399932861328,174.8699951171875,166.85000610351562,174.75999450683594,9277300,BA,Aerospace & Defense,25805.791,288.764
